map_id,material_key,legacy_material_id,material_name,spec_model,uom_text,company_id,company_name,mapping_state,coverage_state,amount_total,line_rows,header_rows,proposed_action,target_catalog_id,target_catalog_name,apply_status
105,ee235e87ffc14e668267426257412e70|水泥基渗透结晶型防水涂料|25kg|kg,ee235e87ffc14e668267426257412e70,水泥基渗透结晶型防水涂料,25kg,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,193800.0,1,1,create_catalog,6840741,水泥基渗透结晶型防水涂料,created_catalog
106,01b4377510734bc989b7530ac4f9345f|矿渣硅酸盐水泥|32.5号袋装|t,01b4377510734bc989b7530ac4f9345f,矿渣硅酸盐水泥,32.5号袋装,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,189623.38,4,3,create_catalog,6840742,矿渣硅酸盐水泥,created_catalog
107,9d675faf37dc4a8291d267712ca790b6|HDPE缠绕结构壁B型管|DN600|m,9d675faf37dc4a8291d267712ca790b6,HDPE缠绕结构壁B型管,DN600,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,188602.64,1,1,create_catalog,6840743,HDPE缠绕结构壁B型管,created_catalog
108,71aedd4b9d3144d9bac7dbbf282771a8|HDPE钢带增强聚乙烯螺旋波纹管|DN1000SN≥10|m,71aedd4b9d3144d9bac7dbbf282771a8,HDPE钢带增强聚乙烯螺旋波纹管,DN1000SN≥10,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,187392.0,1,1,create_catalog,6840744,HDPE钢带增强聚乙烯螺旋波纹管,created_catalog
109,52ca5d74142045ca8a4259b5d3e2b6e9|商品混凝土|C35|立方米,52ca5d74142045ca8a4259b5d3e2b6e9,商品混凝土,C35,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,187000.0,2,2,create_catalog,6840745,商品混凝土,created_catalog
110,6e6b088e97e94b57acf5091e4e4bdbde|混凝土|C15细石|立方米,6e6b088e97e94b57acf5091e4e4bdbde,混凝土,C15细石,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,186841.32,2,2,create_catalog,6840746,混凝土,created_catalog
111,826312f1c5964a8dae8c2742b022a721|芝麻灰花岗石路沿石|15x30x50|米,826312f1c5964a8dae8c2742b022a721,芝麻灰花岗石路沿石,15x30x50,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,175224.7,2,2,create_catalog,6840747,芝麻灰花岗石路沿石,created_catalog
112,1ffa67b8816144e0840d62d7d832841a|仿花岗岩芝麻白pc嵌边石|500*100*100|立方,1ffa67b8816144e0840d62d7d832841a,仿花岗岩芝麻白pc嵌边石,500*100*100,立方,1,四川保盛建设集团有限公司,confirmed,catalog_missing,175000.0,1,1,create_catalog,6840748,仿花岗岩芝麻白pc嵌边石,created_catalog
113,0ad4f18f3c3e42409212ca48a55b9b8d|蒸压加气混凝土砌块|600*200*200|立方米,0ad4f18f3c3e42409212ca48a55b9b8d,蒸压加气混凝土砌块,600*200*200,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,174789.7,1,1,create_catalog,6840749,蒸压加气混凝土砌块,created_catalog
114,be2d0e7849314ec6b4846da03299a18a|细石商品砼|C20|m3,be2d0e7849314ec6b4846da03299a18a,细石商品砼,C20,m3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,173020.0,4,4,create_catalog,6840750,细石商品砼,created_catalog
115,06e5b6763a17430f81a633fc21b4cb79|JS-II 型聚合物水泥防水涂料|1.5mm|kg,06e5b6763a17430f81a633fc21b4cb79,JS-II 型聚合物水泥防水涂料,1.5mm,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,171105.0,1,1,create_catalog,6840751,JS-II 型聚合物水泥防水涂料,created_catalog
116,1f07b44f009c41048b333a65e5b185dc|镀锌矩管|60*120|t,1f07b44f009c41048b333a65e5b185dc,镀锌矩管,60*120,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,169676.98,1,1,create_catalog,6840752,镀锌矩管,created_catalog
117,b73f7cbe640e42a18a132f028b9ece1a|花岗石浮雕||立方,b73f7cbe640e42a18a132f028b9ece1a,花岗石浮雕,,立方,1,四川保盛建设集团有限公司,confirmed,catalog_missing,168386.2,2,2,create_catalog,6840753,花岗石浮雕,created_catalog
118,6de42a529cbe4952b89bf848bf7468b2|热轧带肋钢筋|25定尺9米|t,6de42a529cbe4952b89bf848bf7468b2,热轧带肋钢筋,25定尺9米,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,168304.29,2,1,create_catalog,6840754,热轧带肋钢筋,created_catalog
119,d38371002a9e4be4b8c913959037196a|HDPE缠绕结构壁B型管|DN500|m,d38371002a9e4be4b8c913959037196a,HDPE缠绕结构壁B型管,DN500,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,167988.75,1,1,create_catalog,6840755,HDPE缠绕结构壁B型管,created_catalog
120,9510291e770d494eb93501a70fd051d2|水泥|32.5袋装|吨,9510291e770d494eb93501a70fd051d2,水泥,32.5袋装,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,167680.0,5,5,create_catalog,6840756,水泥,created_catalog
121,18478a44a5434714a777c840ecee0d38|商品混泥土|C35|立方米,18478a44a5434714a777c840ecee0d38,商品混泥土,C35,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,167200.0,1,1,create_catalog,6840757,商品混泥土,created_catalog
122,7dd97ce4ed104a91a80b2953332fb6b3|砂石|碎石|吨,7dd97ce4ed104a91a80b2953332fb6b3,砂石,碎石,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,164500.0,1,1,create_catalog,6840758,砂石,created_catalog
123,724258d6130545dd95f38d41c9760a98|商品混凝土|C25P6|立方米,724258d6130545dd95f38d41c9760a98,商品混凝土,C25P6,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,164340.0,1,1,create_catalog,6840759,商品混凝土,created_catalog
124,b31ebce1facd4126aab2db0efc88ae40|护栏||米,b31ebce1facd4126aab2db0efc88ae40,护栏,,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,163560.0,1,1,create_catalog,6840760,护栏,created_catalog
125,b02972abc30240f68b6520d45af266fd|商品混凝土|C25|m3,b02972abc30240f68b6520d45af266fd,商品混凝土,C25,m3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,163415.93,1,1,create_catalog,6840692,商品混凝土,linked_existing_by_business_key
126,3365db161f494f10a45ab721589a8cd4|公交站台|7800mm*2920mm*1500mm|座,3365db161f494f10a45ab721589a8cd4,公交站台,7800mm*2920mm*1500mm,座,1,四川保盛建设集团有限公司,confirmed,catalog_missing,163000.0,1,1,create_catalog,6840761,公交站台,created_catalog
127,b6f6d85993b840ecbfa0df62aee0d27a|聚苯板|厚40mm|㎡,b6f6d85993b840ecbfa0df62aee0d27a,聚苯板,厚40mm,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,162716.2,2,2,create_catalog,6840762,聚苯板,created_catalog
128,7eef5a08234f4abab542667d4b450c0c|高分子膜基防水卷材(H类)|1.5mm|㎡,7eef5a08234f4abab542667d4b450c0c,高分子膜基防水卷材(H类),1.5mm,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,159120.0,1,1,create_catalog,6840763,高分子膜基防水卷材(H类),created_catalog
129,1ef7f79676d7468d8cabde7e8c43a2d8|螺纹钢HRB400E|Φ14E|吨,1ef7f79676d7468d8cabde7e8c43a2d8,螺纹钢HRB400E,Φ14E,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,158850.72,2,2,create_catalog,6840764,螺纹钢HRB400E,created_catalog
130,0227c841ef3a4b2d96a66ed02300d2ab|楼梯栏杆|成品|㎡,0227c841ef3a4b2d96a66ed02300d2ab,楼梯栏杆,成品,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,158100.0,1,1,create_catalog,6840765,楼梯栏杆,created_catalog
131,89e5e9ca61c048deab85ca6c221786ca|有机肥|40kg/袋|吨,89e5e9ca61c048deab85ca6c221786ca,有机肥,40kg/袋,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,155660.0,1,1,create_catalog,6840766,有机肥,created_catalog
132,173f7f6f63b4469a9201ae9c887d8c7e|细粒式改性沥青混凝土|AC-10|m3,173f7f6f63b4469a9201ae9c887d8c7e,细粒式改性沥青混凝土,AC-10,m3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,154678.47,1,1,create_catalog,6840767,细粒式改性沥青混凝土,created_catalog
133,bd6417965b37455f8c47d899e72b3cc8|elastopave C|6551/202 C-A|KG,bd6417965b37455f8c47d899e72b3cc8,elastopave C,6551/202 C-A,KG,1,四川保盛建设集团有限公司,confirmed,catalog_missing,153600.0,1,1,create_catalog,6840768,elastopave C,created_catalog
134,59b0b2ac55de41109817e0d29311a466|胭脂红卵石|3-5|t,59b0b2ac55de41109817e0d29311a466,胭脂红卵石,3-5,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,153240.0,2,2,create_catalog,6840769,胭脂红卵石,created_catalog
135,937c052fdd214517a8cee99792ead85c|螺纹钢|12|t,937c052fdd214517a8cee99792ead85c,螺纹钢,12,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,150175.11,2,1,create_catalog,6840770,螺纹钢,created_catalog
136,6cb3d65001874e99b9ec4b4ee7bc6c26|铝材|断桥|t,6cb3d65001874e99b9ec4b4ee7bc6c26,铝材,断桥,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,150000.0,1,1,create_catalog,6840771,铝材,created_catalog
137,eecfecf41004451ba150248d071863f1|仿花岗岩芝麻白PC嵌边石|500*100*100|立方,eecfecf41004451ba150248d071863f1,仿花岗岩芝麻白PC嵌边石,500*100*100,立方,1,四川保盛建设集团有限公司,confirmed,catalog_missing,149800.06,2,2,create_catalog,6840772,仿花岗岩芝麻白PC嵌边石,created_catalog
138,75cfdf270fe84e7c950bccf4862bf908|矿渣硅酸盐水泥|32.5散装|t,75cfdf270fe84e7c950bccf4862bf908,矿渣硅酸盐水泥,32.5散装,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,147348.42,2,2,create_catalog,6840773,矿渣硅酸盐水泥,created_catalog
139,0c0ea1df8c3b4b559b91cc1e19dd0ed8|混凝土|C20细石|立方米,0c0ea1df8c3b4b559b91cc1e19dd0ed8,混凝土,C20细石,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,146971.14,2,2,create_catalog,6840774,混凝土,created_catalog
140,4927d17418b645b8827360523cee673e|方矩管||吨,4927d17418b645b8827360523cee673e,方矩管,,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,142398.0,1,1,create_catalog,6840775,方矩管,created_catalog
141,a3175602792b4b6684f7f48914da851b|电缆|WDZ-YJY-4*240+1*120|米,a3175602792b4b6684f7f48914da851b,电缆,WDZ-YJY-4*240+1*120,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,141708.0,1,1,create_catalog,6840776,电缆,created_catalog
142,e16854e4e9f6421f9a234aa79ae0c4b4|商品混凝土|C40|立方米,e16854e4e9f6421f9a234aa79ae0c4b4,商品混凝土,C40,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,141000.0,1,1,create_catalog,6840777,商品混凝土,created_catalog
143,88ac2825bbdf4e6fa5ec9fe5ced0bb74|花岗石*芝麻灰嵌边石|600*150*120|立方米,88ac2825bbdf4e6fa5ec9fe5ced0bb74,花岗石*芝麻灰嵌边石,600*150*120,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,139918.5,2,1,create_catalog,6840778,花岗石*芝麻灰嵌边石,created_catalog
144,f4a177e0378f414dbd49845c4e8222a4|花岗石|芝麻灰荔枝面人行道砖600*300*50|平方米,f4a177e0378f414dbd49845c4e8222a4,花岗石,芝麻灰荔枝面人行道砖600*300*50,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,139365.0,1,1,create_catalog,6840779,花岗石,created_catalog
145,60aa67153b6f482c9f544f0ab4592838|镀锌管|114|吨,60aa67153b6f482c9f544f0ab4592838,镀锌管,114,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,139357.8,3,1,create_catalog,6840780,镀锌管,created_catalog
146,9cd7183670a043ce92fe77ac95975448|干混地面砂浆|M15|t,9cd7183670a043ce92fe77ac95975448,干混地面砂浆,M15,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,138833.77,2,2,create_catalog,6840781,干混地面砂浆,created_catalog
147,401221541961436a9fc80a9c15caaea0|商品混凝土|C15|m3,401221541961436a9fc80a9c15caaea0,商品混凝土,C15,m3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,138133.92,5,5,create_catalog,6840782,商品混凝土,created_catalog
148,3efabd3b2eb44313bb06cc1204328294|细粒式改性沥青砼|AC-13|吨,3efabd3b2eb44313bb06cc1204328294,细粒式改性沥青砼,AC-13,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,138105.0,1,1,create_catalog,6840783,细粒式改性沥青砼,created_catalog
149,00aab41dde984057b2bd7374b4be1c96|格宾石笼网箱|2*0.5*0.5米|个,00aab41dde984057b2bd7374b4be1c96,格宾石笼网箱,2*0.5*0.5米,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,135675.0,4,4,create_catalog,6840784,格宾石笼网箱,created_catalog
150,7d7605aaee8f426f866cb74cd31fe2b0|混凝土|C20|m3,7d7605aaee8f426f866cb74cd31fe2b0,混凝土,C20,m3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,135538.0,1,1,create_catalog,6840785,混凝土,created_catalog
151,11f2760f16b248a3a37a81f48aa041f0|螺纹钢|HRB400E 25|吨,11f2760f16b248a3a37a81f48aa041f0,螺纹钢,HRB400E 25,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,134809.76,2,2,create_catalog,6840786,螺纹钢,created_catalog
152,dbc65a0522804be5844bc647188e472b|水泥|42.5R|吨,dbc65a0522804be5844bc647188e472b,水泥,42.5R,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,132600.0,5,5,create_catalog,6840787,水泥,created_catalog
153,199a5f0ff9ad4835b44c83bc01a73181|HDPE缠绕结构壁B型管|DN1000|m,199a5f0ff9ad4835b44c83bc01a73181,HDPE缠绕结构壁B型管,DN1000,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,132225.38,1,1,create_catalog,6840788,HDPE缠绕结构壁B型管,created_catalog
154,e00a377d93e5441590f04b06dbe1d1f3|沥青|70#|吨,e00a377d93e5441590f04b06dbe1d1f3,沥青,70#,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,131306.0,1,1,create_catalog,6840789,沥青,created_catalog
155,097aa027b8df4a0ca86bfed87025467e|双高筋增强聚乙烯HDPE缠绕管|DN500 SN10|米,097aa027b8df4a0ca86bfed87025467e,双高筋增强聚乙烯HDPE缠绕管,DN500 SN10,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,131208.0,1,1,create_catalog,6840790,双高筋增强聚乙烯HDPE缠绕管,created_catalog
156,f2e3ce0c209342edbd253f15898a6028|螺纹钢HRB400E|Φ14E|吨,f2e3ce0c209342edbd253f15898a6028,螺纹钢HRB400E,Φ14E,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,130818.24,2,2,create_catalog,6840764,螺纹钢HRB400E,linked_existing_by_business_key
157,882cb0dba66d410fb647e7fd2ab8a5ef|干混抹灰砂浆|M20|t,882cb0dba66d410fb647e7fd2ab8a5ef,干混抹灰砂浆,M20,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,127980.0,2,2,create_catalog,6840791,干混抹灰砂浆,created_catalog
158,a66b45805299481e9be256b1e922e714|螺纹钢|HRB400E 12|吨,a66b45805299481e9be256b1e922e714,螺纹钢,HRB400E 12,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,126953.96,1,1,create_catalog,6840792,螺纹钢,created_catalog
159,0176224eabc4420b8d69c641aa0aeca1|混凝土|C30|立方米,0176224eabc4420b8d69c641aa0aeca1,混凝土,C30,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,123500.0,1,1,create_catalog,6840793,混凝土,created_catalog
160,96d46e3fb9a549b5bbc44230acee33a2|仿花岗岩芝麻灰PC砖|300*600*50|平方,96d46e3fb9a549b5bbc44230acee33a2,仿花岗岩芝麻灰PC砖,300*600*50,平方,1,四川保盛建设集团有限公司,confirmed,catalog_missing,123239.02,1,1,create_catalog,6840794,仿花岗岩芝麻灰PC砖,created_catalog
161,79e292945fe24bb3b9184c62582471f5|HDPE缠绕结构壁B型管|DN1200|m,79e292945fe24bb3b9184c62582471f5,HDPE缠绕结构壁B型管,DN1200,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,122317.02,1,1,create_catalog,6840795,HDPE缠绕结构壁B型管,created_catalog
162,c0405ab3352b4a478396062c4ea58602|乳化沥青|30#|吨,c0405ab3352b4a478396062c4ea58602,乳化沥青,30#,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,120437.8,1,1,create_catalog,6840796,乳化沥青,created_catalog
163,b0878089dcd34294af97feab21ee10e8|双高筋增强聚乙烯HDPE缠绕管|DN1000 SN10|米,b0878089dcd34294af97feab21ee10e8,双高筋增强聚乙烯HDPE缠绕管,DN1000 SN10,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,119700.0,1,1,create_catalog,6840797,双高筋增强聚乙烯HDPE缠绕管,created_catalog
164,f9938571619249ca96c7ae322ee92863|HDPE钢带增强管|DN600|米,f9938571619249ca96c7ae322ee92863,HDPE钢带增强管,DN600,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,118800.0,1,1,create_catalog,6840798,HDPE钢带增强管,created_catalog
165,8b0b477752044b4cb16e223032ac55f8|镀锌圆管|114|,8b0b477752044b4cb16e223032ac55f8,镀锌圆管,114,,1,四川保盛建设集团有限公司,confirmed,catalog_missing,118204.32,2,1,create_catalog,6840799,镀锌圆管,created_catalog
166,fabd74dd36e6430dae20cb0c671668f9|干混地面砂浆|M10|t,fabd74dd36e6430dae20cb0c671668f9,干混地面砂浆,M10,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,117801.08,4,4,create_catalog,6840800,干混地面砂浆,created_catalog
167,d37ce450dc2f4942a1326da758d1dd94|花岗石*芝麻灰路缘石|600*150*150|立方米,d37ce450dc2f4942a1326da758d1dd94,花岗石*芝麻灰路缘石,600*150*150,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,115037.1,3,2,create_catalog,6840801,花岗石*芝麻灰路缘石,created_catalog
168,c47c364f5fad4309899702abd2a3b671|全自动升降柱|LZYZ-D1-JT2023|套,c47c364f5fad4309899702abd2a3b671,全自动升降柱,LZYZ-D1-JT2023,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,114550.0,1,1,create_catalog,6840802,全自动升降柱,created_catalog
169,b82f3e8530b9433b837cd5ef702c0e8b|干混地面砂浆|M10|t,b82f3e8530b9433b837cd5ef702c0e8b,干混地面砂浆,M10,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,113573.28,1,1,create_catalog,6840800,干混地面砂浆,linked_existing_by_business_key
170,3a4e637ea43948fe9038014bcc65aca3|不锈钢井盖|800*800*80|,3a4e637ea43948fe9038014bcc65aca3,不锈钢井盖,800*800*80,,1,四川保盛建设集团有限公司,confirmed,catalog_missing,112396.0,6,2,create_catalog,6840803,不锈钢井盖,created_catalog
171,159361f63df0402595269094e03bb819|花岗石石材|花岗石路缘石1000*150*350|立方米,159361f63df0402595269094e03bb819,花岗石石材,花岗石路缘石1000*150*350,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,112247.2,1,1,create_catalog,6840804,花岗石石材,created_catalog
172,f134aa3b307241e4b1b5a38b2fa5c255|丙烯酸高弹防水涂 料(屋面专用)HCA122- P-20，，JG/T375||kg,f134aa3b307241e4b1b5a38b2fa5c255,丙烯酸高弹防水涂 料(屋面专用)HCA122- P-20，，JG/T375,,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,112173.0,1,1,create_catalog,6840805,丙烯酸高弹防水涂 料(屋面专用)HCA122- P-20，，JG/T375,created_catalog
173,e2ead6f4607c4cb7bf8fe8a37f75c889|LED显示屏|BTQ015|平方,e2ead6f4607c4cb7bf8fe8a37f75c889,LED显示屏,BTQ015,平方,1,四川保盛建设集团有限公司,confirmed,catalog_missing,112004.55,1,1,create_catalog,6840806,LED显示屏,created_catalog
174,e4e5b1bf1aac440db207c276b1ec2043|室内小间距显示屏|BTQ015|平方,e4e5b1bf1aac440db207c276b1ec2043,室内小间距显示屏,BTQ015,平方,1,四川保盛建设集团有限公司,confirmed,catalog_missing,112004.55,1,1,create_catalog,6840807,室内小间距显示屏,created_catalog
175,2f2cebf5ab2c4d82a06248d3307ce410|机砂|0-0.475cm|m3,2f2cebf5ab2c4d82a06248d3307ce410,机砂,0-0.475cm,m3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,109514.0,1,1,create_catalog,6840808,机砂,created_catalog
176,79dddf6d557848a78bf6612df3289789|热轧带肋钢筋|20定尺9米|t,79dddf6d557848a78bf6612df3289789,热轧带肋钢筋,20定尺9米,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,108401.4,3,1,create_catalog,6840809,热轧带肋钢筋,created_catalog
177,d1be6fd2a6c447d7bad61fae1a7ac3a2|钢带缠绕管|SN1000 SN10|米,d1be6fd2a6c447d7bad61fae1a7ac3a2,钢带缠绕管,SN1000 SN10,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,107940.0,1,1,create_catalog,6840810,钢带缠绕管,created_catalog
