external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_13fc6037b0fa46308fd12a8dd1f8d2ec,德阳明源电力（集团）有限公司德为电力分公司,company,1,,,,13fc6037b0fa46308fd12a8dd1f8d2ec,cooperat_company,德阳明源电力（集团）有限公司德为电力分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_13fc6037b0fa46308fd12a8dd1f8d2ec
legacy_partner_sc_144b98f7e1a54d76b9b46ee0dfede97c,德阳市建设投资发展集团有限公司,company,1,,,,144b98f7e1a54d76b9b46ee0dfede97c,cooperat_company,德阳市建设投资发展集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_144b98f7e1a54d76b9b46ee0dfede97c
legacy_partner_sc_1477b28fe29c48c09d0eb39846d63552,重庆科学城高新置业有限公司,company,1,,,,1477b28fe29c48c09d0eb39846d63552,cooperat_company,重庆科学城高新置业有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_1477b28fe29c48c09d0eb39846d63552
legacy_partner_sc_14b570a839ad4951a8ff698cd318e79e,剑阁县盐店镇人民政府,company,1,,,,14b570a839ad4951a8ff698cd318e79e,cooperat_company,剑阁县盐店镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_14b570a839ad4951a8ff698cd318e79e
legacy_partner_sc_15A75EDC149B4BF58779237BD78F46D5,南充市高坪区农业农村局,company,1,,,,15A75EDC149B4BF58779237BD78F46D5,cooperat_company,南充市高坪区农业农村局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_15A75EDC149B4BF58779237BD78F46D5
legacy_partner_sc_17616A45A80F4A8B859805425F3F05AF,越西县消防救援大队,company,1,,,,17616A45A80F4A8B859805425F3F05AF,cooperat_company,越西县消防救援大队,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_17616A45A80F4A8B859805425F3F05AF
legacy_partner_sc_196126a7bf2b4caba6dd0be44e78001a,武警新疆总队机动第五支队,company,1,,,,196126a7bf2b4caba6dd0be44e78001a,cooperat_company,武警新疆总队机动第五支队,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_196126a7bf2b4caba6dd0be44e78001a
legacy_partner_sc_19C805B189AF4A5680261350FCD87250,重庆工业职业技术学院,company,1,,,,19C805B189AF4A5680261350FCD87250,cooperat_company,重庆工业职业技术学院,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_19C805B189AF4A5680261350FCD87250
legacy_partner_sc_1C83D9D712AE4B389AC38E03A49441F9,中铁十八局集团第五工程有限公司1851项目经理部,company,1,,,,1C83D9D712AE4B389AC38E03A49441F9,cooperat_company,中铁十八局集团第五工程有限公司1851项目经理部,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_1C83D9D712AE4B389AC38E03A49441F9
legacy_partner_sc_1D64AA3B6A6143419FFA2DBD57395328,四川泰鑫房屋维修工程有限公司,company,1,,,,1D64AA3B6A6143419FFA2DBD57395328,cooperat_company,四川泰鑫房屋维修工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_1D64AA3B6A6143419FFA2DBD57395328
legacy_partner_sc_1D8CD8B42D314D869150313EF836C1D6,中国移动通信集团四川有限公司眉山分公司,company,1,,,,1D8CD8B42D314D869150313EF836C1D6,cooperat_company,中国移动通信集团四川有限公司眉山分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_1D8CD8B42D314D869150313EF836C1D6
legacy_partner_sc_1F0E93B702CD4D288F198171A102C9FA,德阳玛丽妇科医院有限责任公司,company,1,,,,1F0E93B702CD4D288F198171A102C9FA,cooperat_company,德阳玛丽妇科医院有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_1F0E93B702CD4D288F198171A102C9FA
legacy_partner_sc_219ad7ed818e40399a298d0db375a60e,建投建材德阳旌阳有限公司,company,1,,,,219ad7ed818e40399a298d0db375a60e,company_supplier,建投建材德阳旌阳有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_219ad7ed818e40399a298d0db375a60e
