row_no,proposed_action,target_model,target_company_type,target_customer_rank,target_supplier_rank,target_tax_number_policy,legacy_partner_source,legacy_partner_id,legacy_partner_name,legacy_source_evidence,future_rollback_key,design_blocker
1099,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,442d4e7f3fa446e3b8dda936ce737f95,射洪市农业农村局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:442d4e7f3fa446e3b8dda936ce737f95,
1100,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3b9c282c43694b22abccda9cf7919b56,射洪市国库支付中心财政零余额账户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3b9c282c43694b22abccda9cf7919b56,
1101,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7e6fea349d3943e1a8ef8f35cc37da09,射洪市财政局政府非税收入专户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7e6fea349d3943e1a8ef8f35cc37da09,
1102,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,51e472210d28408098868847763a9540,小万家私房菜,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:51e472210d28408098868847763a9540,
1104,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ef8658cbad694556b7c8b0f7131c8834,尚峰建设工程咨询有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ef8658cbad694556b7c8b0f7131c8834,
1111,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,09e0e436abaf41dfb51fa87237f17a27,屏山县黄桷坝加油站,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:09e0e436abaf41dfb51fa87237f17a27,
1114,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,34626a9c28ee4960a06bcc61defeada0,山东惠民正大绳网厂,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:34626a9c28ee4960a06bcc61defeada0,
1117,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7a3d99a3a1444b9f9df058b98ae7e471,山东锦康光伏科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7a3d99a3a1444b9f9df058b98ae7e471,
1118,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e93265ad9437425bbccc69466c93f725,山西嘉华建设项目管理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e93265ad9437425bbccc69466c93f725,
1120,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d9727525b7d34c6d9f2599694735c61c,峨边彝族自治县国库集中支付中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d9727525b7d34c6d9f2599694735c61c,
1121,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,25d8c5b2ebad420cbc1a8f62da17a97c,峨边彝族自治县新场乡人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:25d8c5b2ebad420cbc1a8f62da17a97c,
1125,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6C0B5A9FC4AD4E6EA5B9B21AB87BCE08,川北幼儿师范高等专科学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6C0B5A9FC4AD4E6EA5B9B21AB87BCE08,
1126,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c7df016616344b37ba0a50eddd7c4b94,川南城际铁路有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c7df016616344b37ba0a50eddd7c4b94,
1127,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,B5334186F93B4D43851DD21E38BBC3A8,川渝高竹新区开发建设集团有限公司（四川高竹工程建设有限公司）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:B5334186F93B4D43851DD21E38BBC3A8,
1128,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,dd42f70122964abda1a582e57e723079,工会活动费用,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:dd42f70122964abda1a582e57e723079,
1131,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bb7c004436694979be1fc3b529d0cc61,工商保险费,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bb7c004436694979be1fc3b529d0cc61,
1132,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4093aea7e7bd478e99fbd7076b4bed84,工商医疗费用,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4093aea7e7bd478e99fbd7076b4bed84,
1133,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3274453ad7f64044b4954c797bf315f8,工地食堂采购食材费,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3274453ad7f64044b4954c797bf315f8,
1140,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,fed39a79791145daa1dfccd1d1cbb5de,巫山县公共资源交易中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:fed39a79791145daa1dfccd1d1cbb5de,
1141,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,de54373fa545462b898cae59e05ef9cd,巫山县大昌镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:de54373fa545462b898cae59e05ef9cd,
1144,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,56d8e420452249bfb39376e938de630b,巫溪县公共资源交易服务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:56d8e420452249bfb39376e938de630b,
1147,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9652EA990FAA494D9D285550F29E3362,巴宜区教育局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9652EA990FAA494D9D285550F29E3362,
1148,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0e8cb0dd10fc485cb8750f243c443a53,巴宜区有续商贸部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0e8cb0dd10fc485cb8750f243c443a53,
1150,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2F8848C719E346ECBCE2FA0F12A33EE4,巴楚县民政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2F8848C719E346ECBCE2FA0F12A33EE4,
1152,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6e29292d19b04f2c8a4462ce23587e35,巴楚县财政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6e29292d19b04f2c8a4462ce23587e35,
1153,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bde53800275349459d8ed3280a396fa8,布拖五个乡项目工资表,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bde53800275349459d8ed3280a396fa8,
1154,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,E64398348677402EAEC166387EED0ADB,布拖县 火烈乡（镇）人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:E64398348677402EAEC166387EED0ADB,
1155,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e8218872d60b4576ba0a43c1f2a43487,布拖县三丰机械设备租赁有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e8218872d60b4576ba0a43c1f2a43487,
1157,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3d0cc44d1abf41db800c5da5f0398b9c,布拖县九都乡人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3d0cc44d1abf41db800c5da5f0398b9c,
1158,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,30C319239F61434BAD102CA8749C2224,布拖县九都乡（镇）人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:30C319239F61434BAD102CA8749C2224,
1159,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,84684fc3719f4374b7c8f75987d166d2,布拖县农业投资有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:84684fc3719f4374b7c8f75987d166d2,
1160,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,338df448ef0541a7b7ff5da3360d1543,布拖县国有资产投资经营有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:338df448ef0541a7b7ff5da3360d1543,
1161,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8f455afd73ed429da856ccc3ac4ae18b,布拖县基只乡人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8f455afd73ed429da856ccc3ac4ae18b,
1162,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0C329C94CFD44DC9A864273490221743,布拖县基只乡（镇）人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0C329C94CFD44DC9A864273490221743,
1164,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ed70a2bcc3e9460186390f5e7b7cc1d6,布拖县拖觉镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ed70a2bcc3e9460186390f5e7b7cc1d6,
1165,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ac0df4b61f6544668dbd2af424195051,布拖县教育体育和科学技术局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ac0df4b61f6544668dbd2af424195051,
1167,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,39750833E2E5414892C19E2A2244250E,布拖县沙洛乡（镇）人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:39750833E2E5414892C19E2A2244250E,
1168,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b2985ec0f630405ab2264644608d17ae,布拖县秦妈火锅店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b2985ec0f630405ab2264644608d17ae,
1169,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4d96a48143ed43d1a26a948b9b2cab57,布拖县聂江生猪肉零售摊,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4d96a48143ed43d1a26a948b9b2cab57,
1170,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3F0DD05F02E041A38A264DD36BD24C3F,布拖县补洛乡（镇）人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3F0DD05F02E041A38A264DD36BD24C3F,
1171,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2694EA2656E14407BA3A61245EDBD279,布拖县觉撒乡（镇）人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2694EA2656E14407BA3A61245EDBD279,
1172,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7ba97cb4b7f24f368b94a14f60e161a0,布拖县风情酒店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7ba97cb4b7f24f368b94a14f60e161a0,
1173,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4d726bd7b4254e89892bd2fc9ea5a0b0,布拖县飞马机关汽修厂,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4d726bd7b4254e89892bd2fc9ea5a0b0,
1174,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b4c3234dd1d24a93bb83af9bd78e4c49,布拖项目工资表,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b4c3234dd1d24a93bb83af9bd78e4c49,
1175,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a1b5abb93b34480486430ab0984c91d7,常州佰铂利电子科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a1b5abb93b34480486430ab0984c91d7,
1178,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a38f0d23d7b0499c8f3a5db5b13753a6,常州慕苏照明科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a38f0d23d7b0499c8f3a5db5b13753a6,
1179,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,224fc19e4b364d618db75090363ba578,常州欧煌光电科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:224fc19e4b364d618db75090363ba578,
1181,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3ac1617bbc4f456b90c62fada840afb9,平乡县满康档案用品经销部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3ac1617bbc4f456b90c62fada840afb9,
1182,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8f2b69f4199149c8ab3fdfc6d2a95b82,平板拖拉机汤师,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8f2b69f4199149c8ab3fdfc6d2a95b82,
1183,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9bc7025a42db4ce9b70c0a7c5547b3b1,平武县人力资源和社会保障局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9bc7025a42db4ce9b70c0a7c5547b3b1,
1184,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e85ea746b8034726bb027effaba04918,平武县民政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e85ea746b8034726bb027effaba04918,
1187,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b2d4f0377c9b400794fcdbbba503496c,广东印拿尔科技发展有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b2d4f0377c9b400794fcdbbba503496c,
1189,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b970fbbdfbd742d5aa8f7981a9095aca,广东汉松园林工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b970fbbdfbd742d5aa8f7981a9095aca,
1191,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7e0e16bf560e47d989e497960f886a15,广东省南粤交通海油能源有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7e0e16bf560e47d989e497960f886a15,
1193,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6835fde0847143a7bb8057220baa6faa,广东邵宇建筑安装工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6835fde0847143a7bb8057220baa6faa,
1195,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ae3c49e146f14d6db0c1bf922daed931,广元市公共资源交易信息中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ae3c49e146f14d6db0c1bf922daed931,
1196,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,84a7634aabd04c8fa5c4ef606571a13a,广元市利州区林凯机械租赁服务部（个体工商户）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:84a7634aabd04c8fa5c4ef606571a13a,
1197,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,500bf53941474ae18732f88cd7bcfb88,广元市利州区社民建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:500bf53941474ae18732f88cd7bcfb88,
1199,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0801fe6dd3de4b6699139bd6fdddcbe2,广元市城区让鸭脑壳飞餐饮店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0801fe6dd3de4b6699139bd6fdddcbe2,
1200,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5f4e5c4361a34417aa1d732689d3bf32,广元市昭化区人民法院诉讼费及案款专户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5f4e5c4361a34417aa1d732689d3bf32,
1201,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,dffe576713d34fb987be67cecd2f1d0b,广元市昭化区华瑞投资开发有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:dffe576713d34fb987be67cecd2f1d0b,
1202,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f2880a6e74a440cda1b5619de10caa93,广元市朝天区住房和城乡建设局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f2880a6e74a440cda1b5619de10caa93,
1203,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8fc1a18eab0349ef9876c30c52d8de97,广元市朝天区国库支付中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8fc1a18eab0349ef9876c30c52d8de97,
