coverage_state,legacy_material_id,material_name,spec_model,uom_text,line_rows,header_rows,qty,amount,target_material_catalog_id,target_catalog_name,target_spec_model,target_uom_text,exact_text_catalog_id,exact_text_match_count,name_spec_catalog_id,name_spec_match_count,has_promoted_product
catalog_ready_by_legacy_id,a0f44d9aba7142dfbb1415c2f7c562c3,预制沟盖板、井盖板,,立方米,1,1,33.3700,17144.17,6841118,预制沟盖板、井盖板,,立方米,6841118,1,6841118,1,no
catalog_ready_by_legacy_id,180f279aa61f46c6a5ca8d196644f6dd,石灰砂浆,,吨,1,1,34.0000,17000.00,6841119,石灰砂浆,,吨,6841119,1,6841119,1,no
catalog_ready_by_legacy_id,b5148c410a514edbb6036fc6ebfa1172,镀锌角钢,40,吨,2,2,49.4000,16942.00,6841120,镀锌角钢,40,吨,6841120,1,6841120,3,no
catalog_ready_by_legacy_id,ee3a16ad9d8a4c84bf9abd95ac219a7d,热轧光圆钢筋,HPB300盘圆 8,吨,1,1,4.0000,16800.00,6841121,热轧光圆钢筋,HPB300盘圆 8,吨,6841121,1,6841121,1,no
catalog_ready_by_legacy_id,3e6bede1325348e28c7c0ba7e32bd729,灯带,120珠-无频闪-无导线,个,1,1,17.0000,16796.00,6841122,灯带,120珠-无频闪-无导线,个,6841122,1,6841122,1,no
catalog_candidate_exact_text,7a01306dc724419ba8b6faed087fa596,干混抹灰砂浆,M20,t,3,3,35.8300,16787.56,,,,,6840791,1,6840791,1,no
catalog_ready_by_legacy_id,c5e22d330ab646d1af8da419a478cb7c,计算机外部设备*打印机,M7105DN,台,2,2,4.0000,16751.82,6841123,计算机外部设备*打印机,M7105DN,台,6841123,1,6841123,1,no
catalog_candidate_exact_text,314fa94e8f2b448ebf93bc63ca04da8f,水泥,PSA32.5R袋装,吨,2,2,54.0000,16729.92,,,,,6840987,1,6840987,1,no
catalog_ready_by_legacy_id,a7e8b3d2602043abb3d9dd1508a7acfb,花岗石*芝麻灰烧面,600*900*50,平方米,1,1,140.4000,16567.20,6841124,花岗石*芝麻灰烧面,600*900*50,平方米,6841124,1,6841124,1,no
catalog_ready_by_legacy_id,4a28431568cc4488ba5f3f61416e94c4,钢筋,φ12～16,t,1,1,5.1100,16463.19,6841125,钢筋,φ12～16,t,6841125,1,6841125,1,no
catalog_ready_by_legacy_id,fe6da831d62a4d4996b4d4dae18268ce,真空泵,SK-1.5-4KW,台,1,1,5.0000,16450.00,6841126,真空泵,SK-1.5-4KW,台,6841126,1,6841126,1,no
catalog_ready_by_legacy_id,8f47873cda3f475bb0ad895b1f731f72,SVFY32*7孔蜂窝管PVC-U,DN110,m,1,1,803.6500,16379.03,6841127,SVFY32*7孔蜂窝管PVC-U,DN110,m,6841127,1,6841127,1,no
catalog_ready_by_legacy_id,5d22553da97f4f82a50cc4cc907eb2fd,商品混凝土,C25透水,方,1,1,37.0000,16280.00,6841128,商品混凝土,C25透水,方,6841128,1,6841128,1,no
catalog_ready_by_legacy_id,ea4dedf506af4daea89c4d4bec262b2b,空心砖,200*180*115,匹,1,1,17613.0000,16203.96,6841129,空心砖,200*180*115,匹,6841129,1,6841129,1,no
catalog_ready_by_legacy_id,ab052d79c3064df5a7d40bd40c956c92,无机涂料面漆,A级,kg,1,1,1350.0000,16200.00,6841130,无机涂料面漆,A级,kg,6841130,1,6841130,1,no
catalog_ready_by_legacy_id,744f9068b7e84c5fa39f4f80b5ae3a33,花岗石石材,花岗石嵌边石芝麻灰1000*150*120,立方米,1,1,10.1700,16170.30,6841131,花岗石石材,花岗石嵌边石芝麻灰1000*150*120,立方米,6841131,1,6841131,1,no
catalog_ready_by_legacy_id,4c370b6fd4c6419d9863395c4953086e,PVC-C,φ100*8mmSN≥8,m,3,3,670.0000,16132.78,6841132,PVC-C,φ100*8mmSN≥8,m,6841132,1,6841132,1,no
catalog_ready_by_legacy_id,20d229010e424bd79a7d774528b3c05a,显卡,p2200,块,1,1,2.0000,16098.00,6841133,显卡,p2200,块,6841133,1,6841133,1,no
catalog_ready_by_legacy_id,65d9a9a2b9f24c4ea3a015b713be8a2a,钢筋混凝土承插管,DN800,米,2,2,56.0000,16060.00,6841134,钢筋混凝土承插管,DN800,米,6841134,1,6841134,1,no
catalog_ready_by_legacy_id,d7b30bcf37f74a53bb9e6429cfabd928,铸铁树池盖,120*120*3cm,套,1,1,60.0000,16047.36,6841135,铸铁树池盖,120*120*3cm,套,6841135,1,6841135,1,no
catalog_ready_by_legacy_id,b1d5308673ef4c36a78b7268686ee00d,热镀锌矩管,40*80,根,2,1,100.0000,15999.00,6841136,热镀锌矩管,40*80,根,6841136,1,6841136,1,no
catalog_ready_by_legacy_id,93ebe3c321b74a7ab56c238c69a07b9b,接待室沙发,1050*800,个,1,1,10.0000,15980.00,6841137,接待室沙发,1050*800,个,6841137,1,6841137,1,no
catalog_ready_by_legacy_id,c9e327ff8661404584a84c3b2b5e438e,PVC-U排水管,110×3.2,米,3,3,1397.0000,15953.00,6841138,PVC-U排水管,110×3.2,米,6841138,1,6841138,1,no
catalog_ready_by_legacy_id,e516458e1beb489a8a889ccbe41dc419,红色洗米石,3-5mm,吨,2,2,15.0000,15720.00,6841139,红色洗米石,3-5mm,吨,6841139,1,6841139,1,no
catalog_ready_by_legacy_id,7e2f07c9d9a94b47bb051f4a56e1df78,普通硅酸盐水泥,42.5号散装,t,1,1,32.0000,15515.84,6841140,普通硅酸盐水泥,42.5号散装,t,6841140,1,6841140,1,no
catalog_ready_by_legacy_id,4c8c94594c0e4dcbb657fda4b3c20c32,球墨铸铁井盖,700*900 D400,套,2,1,30.0000,15450.00,6841141,球墨铸铁井盖,700*900 D400,套,6841141,1,6841141,1,no
catalog_ready_by_legacy_id,942c1a52f7854bf588c19bb2348facbb,JS-II 型聚合物防水涂料,1.5mm,kg,1,1,1404.0000,15444.00,6841142,JS-II 型聚合物防水涂料,1.5mm,kg,6841142,1,6841142,1,no
catalog_ready_by_legacy_id,f7df32819c794927847999363740ae30,CPVC电力管,φ100*8mmSN≥8,m,2,2,652.0000,15404.36,6841143,CPVC电力管,φ100*8mmSN≥8,m,6841143,1,6841143,1,no
catalog_ready_by_legacy_id,418f4c175cda4126bdb8999927e3f16d,轻钢龙骨,75*50*0.82,米,1,1,1263.0000,15246.43,6841144,轻钢龙骨,75*50*0.82,米,6841144,1,6841144,1,no
catalog_candidate_exact_text,f0f1de9acd8e4ab5bd28e2768cb0ddf5,螺纹钢HRB400E,12,吨,1,1,4.2070,15241.96,,,,,6840716,1,6840716,1,no
catalog_ready_by_legacy_id,3e343f40435446e0969dd20c8f1af52f,电缆,WDZ-YJY-5*10,米,1,1,433.0000,15155.00,6841145,电缆,WDZ-YJY-5*10,米,6841145,1,6841145,1,no
catalog_ready_by_legacy_id,9c9deb10fa354ba1ae9118181e42150a,显卡,,,2,2,4.0000,15150.00,6841146,显卡,,,6841146,1,6841146,1,no
catalog_candidate_exact_text,a55541a5783d4ea6885a132a083c79b5,水泥,32.5袋装,吨,4,4,44.0000,15120.00,,,,,6840756,1,6840756,1,no
catalog_ready_by_legacy_id,8fbaa0c3b52d4fe594d9b656b47bf0dc,湿拌砂浆,M10,m3,1,1,51.0000,15045.00,6841147,湿拌砂浆,M10,m3,6841147,1,6841147,1,no
catalog_ready_by_legacy_id,7d9fb04a9bdd40fbaa5cab3dfe05674a,镀锌矩管,30*30,根,1,1,2.6535,14992.28,6841148,镀锌矩管,30*30,根,6841148,1,6841148,1,no
catalog_ready_by_legacy_id,f1e34a99823c480ea3c98f3ba6468559,热镀锌钢管,150,根,1,1,30.0000,14940.00,6841149,热镀锌钢管,150,根,6841149,1,6841149,1,no
catalog_ready_by_legacy_id,4ce15361a9574e27983676c2f72deb6a,窗纱,,米,1,1,324.0000,14904.00,6841150,窗纱,,米,6841150,1,6841150,1,no
catalog_candidate_exact_text,98d94a5d6dcb4ec196d442766856c195,木方,,立方米,1,1,9.2950,14872.00,,,,,1650377,3,1506534,33,no
catalog_ready_by_legacy_id,5c3341a1cdbb48e9a5edf5c2b33c1b2c,自粘聚合物改性沥青防水卷材,3.0mm,m2,1,1,1060.0000,14840.74,6841151,自粘聚合物改性沥青防水卷材,3.0mm,m2,6841151,1,6841151,1,no
catalog_ready_by_legacy_id,dcafba38f154425a9f2b3b40dafebfc3,SBS改性沥青防水卷材 IPYMPE10 4.0,3.0mm,㎡,1,1,1060.0000,14840.00,6841152,SBS改性沥青防水卷材 IPYMPE10 4.0,3.0mm,㎡,6841152,1,6841152,1,no
catalog_ready_by_legacy_id,e95fc50ea6a84eadb9cbc34de3861d31,HDPE钢带增强聚乙烯螺旋波纹管,DN500SN>10,米,1,1,100.0000,14750.00,6840951,内肋增强聚乙烯(PE)螺旋波纹管,DN300,米,,0,,0,no
catalog_ready_by_legacy_id,5d6df34b738949f285b0cf5ddc66c93c,CPVC电力管,200*4,米,1,1,768.0000,14592.00,6841153,CPVC电力管,200*4,米,6841153,1,6841153,1,no
catalog_ready_by_legacy_id,dd0b54cd193d4ea4811d578dc81b9189,樟子松防腐木,3.6*8.5,米,2,2,1700.0000,14535.00,6841154,樟子松防腐木,3.6*8.5,米,6841154,1,6841154,1,no
catalog_ready_by_legacy_id,d25df3a6bb644aedbb86a17a1e8bef65,离心泵,IS100-80-160,台,1,1,2.0000,14500.00,6841155,离心泵,IS100-80-160,台,6841155,1,6841155,1,no
catalog_candidate_exact_text,8aa3d3cc3e2d43edb010a7bac518b6d3,抗裂砂浆,,kg,1,1,9650.0000,14475.00,,,,,1703151,8,1542148,19,no
catalog_ready_by_legacy_id,3b91a32f28404531bdb7930defcb0304,干混抹灰砂浆,M10,t,1,1,32.7000,14453.40,6841156,干混抹灰砂浆,M10,t,6841156,1,6841156,1,no
catalog_ready_by_legacy_id,1c7cc3f3878240a08d009ca426edd3b1,花岗石,芝麻灰花岗岩嵌边石10*25*50cm,米,1,1,224.0000,14448.00,6841157,花岗石,芝麻灰花岗岩嵌边石10*25*50cm,米,6841157,1,6841157,1,no
catalog_ready_by_legacy_id,cfe1e1a555a644f69e5a60804adf3c67,电缆,YJVS*10,米,1,1,400.0000,14400.00,6841158,电缆,YJVS*10,米,6841158,1,6841158,1,no
catalog_ready_by_legacy_id,dc548e38bf3d4446a5333242c7ae1124,三防板,600*600,平方,1,1,870.0000,14337.60,6841159,三防板,600*600,平方,6841159,1,6841159,1,no
catalog_ready_by_legacy_id,9265d1ed52cb4584b37eed347ae7103c,丙烯酸,15㎏,桶,1,1,596.8000,14323.20,6841160,丙烯酸,15㎏,桶,6841160,1,6841160,1,no
catalog_candidate_exact_text,c55d50943deb4209a2636b893fa796e0,水泥,PSA32.5R袋装,吨,3,3,45.0000,14288.55,,,,,6840987,1,6840987,1,no
catalog_ready_by_legacy_id,73e076159c6b4dd5bf3c2e7bed88e48c,热熔涂料,25公斤/袋,吨,3,3,4.9160,14258.00,6841161,热熔涂料,25公斤/袋,吨,6841161,1,6841161,1,no
catalog_ready_by_legacy_id,10672f535bde4259bf75b18a69eb0125,声测管,50*1.5,吨,1,1,3.1000,14169.60,6841162,声测管,50*1.5,吨,6841162,1,6841162,1,no
catalog_ready_by_legacy_id,daf6842dbd1f4e9d882de783fb47a63f,避雷网,-40*4,m,1,1,2715.4400,14120.29,6841163,避雷网,-40*4,m,6841163,1,6841163,1,no
catalog_ready_by_legacy_id,1a90d4515cdb46cd8a435e22b9fda042,带微波感应开关的LED灯,,套,1,1,289.0000,14065.63,6841164,带微波感应开关的LED灯,,套,6841164,1,6841164,1,no
catalog_ready_by_legacy_id,c87c293914ad48caa10bc5e813adebe5,片石300mm~600mm,,m3,1,1,108.0000,14016.00,6841165,片石300mm~600mm,,m3,6841165,1,6841165,1,no
catalog_candidate_exact_text,96412bc8171d43598723af63860fb5a0,自粘聚合物改性沥青防水卷材,3.0mm,m2,1,1,1000.0000,14000.70,,,,,6841151,1,6841151,1,no
catalog_candidate_name_spec,bbf17669d94a4375ba09df99d9efb1e8,机砂,,立方米（方）,1,1,92.9900,13989.65,,,,,,0,1703517,2,no
catalog_ready_by_legacy_id,e945ae7c38b6455b94f0728c822be0d9,计算机外部设备*显示器,华硕ASUSTUF Gaming系列27英寸显示器155Mz,台,3,3,6.0000,13925.11,6841166,计算机外部设备*显示器,华硕ASUSTUF Gaming系列27英寸显示器155Mz,台,6841166,1,6841166,1,no
catalog_ready_by_legacy_id,4b3645be804b450b8f7a2e0c80d30fe9,镀锌方管,25*25*1.1,吨,1,1,2.6800,13882.40,6841099,镀锌方管,25*25*1.2,吨,,0,6842107,1,no
catalog_ready_by_legacy_id,e6b3a4d176084e258885055c0fb8661d,预制混凝土井筒,Φ700,m,1,1,38.0000,13820.22,6841167,预制混凝土井筒,Φ700,m,6841167,1,6841167,1,no
catalog_ready_by_legacy_id,275f0786f28e4e66bbc4ec64ad1968e8,耐候钢板,,张,1,1,12.0000,13800.00,6841169,耐候钢板,,张,6841169,1,6841169,1,no
catalog_ready_by_legacy_id,6515805f7cc14558adbfabd73fb716be,人造文化石,乱型,M2,1,1,300.0000,13800.00,6841168,人造文化石,乱型,M2,6841168,1,6841006,2,no
catalog_ready_by_legacy_id,0e8e52fa6b6644ea9da5ad86c06c2ce3,镀锌角钢,40,根,2,2,283.0000,13650.00,6841170,镀锌角钢,40,根,6841170,1,6841120,3,no
catalog_candidate_exact_text,56bdf34f51764a07962c3636a8f95dc3,无线会议代表机机锂电池,HD1000-2C,只,1,1,7.0000,13608.00,,,,,6841113,1,6841113,1,no
catalog_ready_by_legacy_id,7950cf299e5d43b1a4da4ad49ab7d5df,II级钢筋混凝土管,D300,米,1,1,190.0000,13490.00,6841171,II级钢筋混凝土管,D300,米,6841171,1,6841171,1,no
catalog_ready_by_legacy_id,233f8d9fff2f4667a2e9a649ed2f6d0f,金属线槽,,m,1,1,1602.4000,13460.16,6841172,金属线槽,,m,6841172,1,6841172,1,no
catalog_ready_by_legacy_id,7d7b3866b7f64c9eaa5e60dea01355d2,LED投光灯,200W,套,1,1,32.0000,13456.00,6841173,LED投光灯,200W,套,6841173,1,6841173,1,no
catalog_ready_by_legacy_id,62cffb45f030497ca516206bee9ef8a6,樟子松防腐木加工,,m3,1,1,22.0000,13420.00,6841174,樟子松防腐木加工,,m3,6841174,1,6841174,1,no
catalog_ready_by_legacy_id,6c914a4496364eedb7cf75d00527997e,铸铁树池盖,120*120*3,套,1,1,50.0000,13350.00,6841175,铸铁树池盖,120*120*3,套,6841175,1,6841175,1,no
catalog_ready_by_legacy_id,f48c4ea08ecc4c3fa9972c5e808d8790,水泥,PC42.5,t,2,1,32.0000,13210.00,6841176,水泥,PC42.5,t,6841176,1,6841176,1,no
catalog_ready_by_legacy_id,83dbba5f0ce44869b43323c97fb66ae9,会议桌,6000*2000,张,1,1,1.0000,13187.00,6841177,会议桌,6000*2000,张,6841177,1,6841177,1,no
catalog_ready_by_legacy_id,2814e94cecef428da33218b101584151,圆钢,20,吨,1,1,2.9500,13157.00,6841178,圆钢,20,吨,6841178,1,6841178,1,no
catalog_candidate_exact_text,6f06a90fabad4bb690b020dcb776ffeb,会议椅,标准,张,1,1,20.0000,12980.00,,,,,6840989,1,6840989,1,no
catalog_candidate_exact_text,e8283edd8bc3428ebbaaa73d2eb569d4,承插管,DN400,米,1,1,120.0000,12960.00,,,,,6841053,1,6841053,1,no
catalog_ready_by_legacy_id,5f24a17b659e402b8e4e5b63e365ea2f,接地极,L*50*5*2500角钢,根,1,1,310.0000,12803.00,6841179,接地极,L*50*5*2500角钢,根,6841179,1,6841179,1,no
catalog_ready_by_legacy_id,bf1a9056f5a64249a91ec2b781a9e422,镀锌钢管,DN125,m,1,1,185.5000,12743.40,6841180,镀锌钢管,DN125,m,6841180,1,6841180,2,no
catalog_candidate_name_spec,c161a4eaaf6e4c4a9dea5c1cadfcb483,泡沫混凝土,,立方米,1,1,169.0000,12675.00,,,,,,0,1679370,9,no
catalog_ready_by_legacy_id,33140cf965f54235ae194e6eb0f94877,镀锌桥架,300*150,米,1,1,105.0000,12600.00,6841181,镀锌桥架,300*150,米,6841181,1,6841181,1,no
catalog_ready_by_legacy_id,856bc72cf3b0414fb873cdc6f8f12c16,餐桌,直径1800，带小转盘,张,1,1,3.0000,12588.00,6841182,餐桌,直径1800，带小转盘,张,6841182,1,6841182,1,no
catalog_ready_by_legacy_id,918181f85a81425c82fcc04f46516269,APF-3000w压敏反应型高分子湿铺防水卷材,,M2,1,1,500.0000,12500.00,6841183,APF-3000w压敏反应型高分子湿铺防水卷材,,M2,6841183,1,6841183,1,no
catalog_ready_by_legacy_id,aa18e3233ab14aaaa979f4f9db9ef244,角钢,40,吨,2,2,2.3205,12453.35,6841184,角钢,40,吨,6841184,1,6841184,1,no
catalog_ready_by_legacy_id,3c3f118225944936a08534cc673cb839,卫生间台面+柜体+3个台下盆+玻璃+3个冷热水龙头,2400*600,套,1,1,2.0000,12366.00,6841185,卫生间台面+柜体+3个台下盆+玻璃+3个冷热水龙头,2400*600,套,6841185,1,6841185,1,no
catalog_ready_by_legacy_id,6af7284bab8844ad8be1c296a9535ae9,不锈钢井盖井座,800*800,套,2,2,37.0000,12218.20,6841186,不锈钢井盖井座,800*800,套,6841186,1,6841186,1,no
catalog_ready_by_legacy_id,6d2a7affd6644410a1b80796fd7054a4,螺纹钢HRB400E,Φ20,吨,1,1,3.5570,12129.37,6841187,螺纹钢HRB400E,Φ20,吨,6841187,1,6841187,1,no
catalog_ready_by_legacy_id,19c5e53b79fc496186d2f6c7c4e36bca,铜芯电缆,YJV3*4,m,1,1,1163.0000,12095.20,6841188,铜芯电缆,YJV3*4,m,6841188,1,6841188,1,no
catalog_ready_by_legacy_id,7b7b6c692bf440669b3b74c54489ff8b,餐椅,标准,张,1,1,30.0000,12000.00,6841189,餐椅,标准,张,6841189,1,6841189,1,no
catalog_ready_by_legacy_id,e6afdcdcf061426cba0f865abf3d86fd,商品混凝土,M20砂浆,方,1,1,27.0000,11959.92,6841190,商品混凝土,M20砂浆,方,6841190,1,6841190,1,no
catalog_ready_by_legacy_id,d35ec9ddd3d3414999175cfebf36f249,聚酯胎 SBS-II 型弹性体改性沥青耐根穿刺卷材防水,4.0mm,㎡,1,1,180.0000,11952.00,6841191,聚酯胎 SBS-II 型弹性体改性沥青耐根穿刺卷材防水,4.0mm,㎡,6841191,1,6841191,1,no
catalog_ready_by_legacy_id,b540dfa39746424dbe679f352a20d6f9,恒定曲率阵列音箱,CL1000,只,1,1,2.0000,11948.00,6841193,恒定曲率阵列音箱,CL1000,只,6841193,1,6841193,1,no
catalog_ready_by_legacy_id,6e306a58e36142dc941cdcb627ce789b,专业音响,CL1000,只,1,1,2.0000,11948.00,6841192,专业音响,CL1000,只,6841192,1,6841192,1,no
catalog_candidate_exact_text,000f50fe559d4fab9c9e7929ccb146bc,恒定曲率阵列音箱,CL1000,只,1,1,2.0000,11948.00,,,,,6841193,1,6841193,1,no
catalog_ready_by_legacy_id,232fa292d1104674bee0aa0006403fec,电缆,WDZ-YJY-4*50+1*25,米,1,1,80.0000,11920.00,6841194,电缆,WDZ-YJY-4*50+1*25,米,6841194,1,6841194,1,no
catalog_ready_by_legacy_id,dc960d212a914f8f9c0e90efa3ac8287,螺纹钢HRB400E,Φ25,吨,1,1,3.4650,11884.95,6841195,螺纹钢HRB400E,Φ25,吨,6841195,1,6841195,1,no
catalog_ready_by_legacy_id,7c750a1b1fde46c08264e728a5ce6277,HDPE钢带增强管,DN200,米,1,1,132.0000,11880.00,6841196,HDPE钢带增强管,DN200,米,6841196,1,6841196,1,no
catalog_ready_by_legacy_id,ee40e2e50f0940fa8b0f4743a998c312,酚醛调和漆,,kg,1,1,1175.0000,11832.25,6841197,酚醛调和漆,,kg,6841197,1,6841197,1,no
catalog_ready_by_legacy_id,08a71bb8579e41ff9c7f07faeee2a527,檐口线,,米,1,1,60.0000,11700.00,6841198,檐口线,,米,6841198,1,6841198,1,no
catalog_ready_by_legacy_id,c288e608730242f3a590d2c37affad56,抗裂贴,2.0mm,平方,1,1,707.0000,11665.50,6841199,抗裂贴,2.0mm,平方,6841199,1,6841199,1,no
catalog_ready_by_legacy_id,0ca1a2e7474a40dc9e626a15ba0a5a9e,标准砖,,千匹,1,1,32.1800,11663.58,6841200,标准砖,,千匹,6841200,1,6841200,1,no
catalog_ready_by_legacy_id,2ec4e2cae9514100b5226324f75247c6,防滑地砖,800*800,片,1,1,630.0000,11655.00,6841201,防滑地砖,800*800,片,6841201,1,6841201,1,no
catalog_ready_by_legacy_id,c7c1fee3c90d4de5b5d63c6a9c812623,金桂兰水泥,32.5R袋装,吨,1,1,34.0000,11560.00,6841202,金桂兰水泥,32.5R袋装,吨,6841202,1,6841202,1,no
catalog_ready_by_legacy_id,e1dc0df577f344639b8b80b15cd9f5be,热轧带肋钢筋,28定尺9米,t,1,1,2.6080,11553.44,6841203,热轧带肋钢筋,28定尺9米,t,6841203,1,6841203,1,no
catalog_ready_by_legacy_id,dc01cce315a547ac830fcd7fa1ac407e,盘螺 HRB400E,Ф6,吨,1,1,2.2560,11550.72,6841204,盘螺 HRB400E,Ф6,吨,6841204,1,6841204,1,no
catalog_ready_by_legacy_id,ea05ca3ec6e14a25b2a367bfc788d693,10 芯带铠控制线缆,KVV2210*2.5,米,1,1,525.0000,11550.00,6841205,10 芯带铠控制线缆,KVV2210*2.5,米,6841205,1,6841205,1,no
catalog_candidate_exact_text,a57eae63f89a4cbf818c0bb6eb01c110,螺纹钢HRB400E,Φ18,吨,1,1,3.4200,11525.40,,,,,6840888,1,6840888,1,no
catalog_ready_by_legacy_id,5af334494ca041e8b8b10ea07aea514a,花纹板,4.5mm,张,1,1,10.0000,11520.00,6841206,花纹板,4.5mm,张,6841206,1,6841206,1,no
catalog_ready_by_legacy_id,2723db53dca544218aa3687b07a1d145,会议桌,4.8*1.8,张,1,1,1.0000,11488.00,6841207,会议桌,4.8*1.8,张,6841207,1,6841207,1,no
catalog_ready_by_legacy_id,656f7c2405c64c5ca320c220a11d0c20,螺纹钢HRB400,Φ20,吨,1,1,3.0460,11483.42,6841208,螺纹钢HRB400,Φ20,吨,6841208,1,6841208,1,no
catalog_ready_by_legacy_id,aa110b1549164303980e7f99a7531b60,螺纹钢HRB400E,Φ20E,吨,1,1,3.0460,11483.42,6841209,螺纹钢HRB400E,Φ20E,吨,6841209,1,6841209,1,no
catalog_ready_by_legacy_id,e0af429b7aa64364a579db801eeae320,热镀锌方矩管,100*150*2.75,吨,1,1,2.3420,11428.96,6841210,热镀锌方矩管,100*150*2.75,吨,6841210,1,6841210,1,no
catalog_candidate_exact_text,9f50eb28b0d64c6793b6aa4e6ded8837,螺纹钢HRB400E,Φ25E,吨,1,1,3.0150,11426.85,,,,,6840816,1,6840816,1,no
catalog_ready_by_legacy_id,05867754eae149d2a89a90a25a9e4a66,混凝土排水管,Φ1500*2000,米,1,1,12.0000,11400.00,6841211,混凝土排水管,Φ1500*2000,米,6841211,1,6841211,1,no
catalog_ready_by_legacy_id,10f05a44f00145418ba8c243370d5e89,5 芯带铠控制线缆,KVV225*2.5,米,1,1,985.0000,11327.50,6841212,5 芯带铠控制线缆,KVV225*2.5,米,6841212,1,6841212,1,no
catalog_candidate_exact_text,ce81b1c9e60f49bb822cde55531d1fd7,螺纹钢HRB400E,Φ22E,吨,1,1,3.0040,11325.08,,,,,6840933,1,6840933,1,no
catalog_ready_by_legacy_id,364b77b7a03146c5b4bdbe11db715ba1,矿渣硅酸盐水泥（袋装）,PO42.5R,吨,1,1,27.0000,11205.00,6841213,矿渣硅酸盐水泥（袋装）,PO42.5R,吨,6841213,1,6841213,1,no
catalog_ready_by_legacy_id,74fc0eed65d0486f845322e2f9e265fd,MPP电力管,160*5,米,1,1,560.0000,11200.00,6841214,MPP电力管,160*5,米,6841214,1,6841214,1,no
catalog_ready_by_legacy_id,49bd3dfe93b7458c957469a41c2f3fd8,商品混凝土,C10,立方米,4,4,32.5300,11172.02,6841215,商品混凝土,C10,立方米,6841215,1,6841215,2,no
catalog_ready_by_legacy_id,a738088eb1014f4391253bbfe9254d6e,PC砖,600*300*50,㎡,1,1,232.5000,11160.00,6841216,PC砖,600*300*50,㎡,6841216,1,6841216,1,no
catalog_ready_by_legacy_id,be8113e554f54fd4b94c116c6e419b31,EPS线条,,平方米,1,1,88.6500,11081.25,6841217,EPS线条,,平方米,6841217,1,6841217,1,no
catalog_ready_by_legacy_id,4957babe11544e9692103d68eb02c65d,手提式干粉灭火器,MFZ/ABC4,具,1,1,254.0000,11015.98,6841218,手提式干粉灭火器,MFZ/ABC4,具,6841218,1,6841218,1,no
catalog_candidate_name_spec,7f561e416abb4f5f9d75874168c9d3b5,轨道,,米,1,1,281.0000,10959.00,,,,,,0,1533723,8,no
catalog_ready_by_legacy_id,80207ceb3b67458a812195a269bf7277,热镀锌方管,50*50,根,2,1,74.0000,10898.00,6841219,热镀锌方管,50*50,根,6841219,1,6841219,2,no
catalog_ready_by_legacy_id,f839edb5c3be4eeaa334ee6c5289558b,高分子复合材料井座盖 五防,D400级,套,1,1,24.0000,10825.11,6841220,高分子复合材料井座盖 五防,D400级,套,6841220,1,6841220,1,no
catalog_ready_by_legacy_id,a572e57ca4804cc09ec948aff08bc328,焊管,Φ26,支,1,1,300.0000,10800.00,6841222,焊管,Φ26,支,6841222,1,6841222,1,no
catalog_ready_by_legacy_id,0988227e12054324ae8c830ab588741a,304不锈钢板,,M2,1,1,54.0000,10800.00,6841221,304不锈钢板,,M2,6841221,1,6841221,1,no
catalog_ready_by_legacy_id,03e7cb65ba95431a953c0f31ca581ff4,聚酯纤维无纺布,400g/㎡,㎡,1,1,2157.0000,10785.00,6841223,聚酯纤维无纺布,400g/㎡,㎡,6841223,1,6841223,1,no
catalog_ready_by_legacy_id,de5883cfb3c54e09a66d3c00becf3db7,太空漫步机,185*50*125,套,1,1,3.0000,10770.00,6841224,太空漫步机,185*50*125,套,6841224,1,6841224,1,no
catalog_candidate_exact_text,b8a89589f996476f970f95a4c99066f9,钢筋混泥土整体人孔板,c30,m3,1,1,6.0000,10722.12,,,,,6840864,1,6840864,1,no
catalog_ready_by_legacy_id,ea0cdcaa7fd74d96a71cf909704a22ae,热镀锌方矩管,150*200*7.5,吨,1,1,2.2940,10667.10,6841225,热镀锌方矩管,150*200*7.5,吨,6841225,1,6841225,1,no
catalog_candidate_exact_text,4037ae54aad84088a58e1d669b0263ee,钢材,,吨,1,1,2.8160,10560.00,,,,,1625298,3,1594215,9,no
catalog_ready_by_legacy_id,9e587d516ef242eea14739747f15c495,成品腻子粉,一般型(Y),kg,1,1,7500.0000,10500.00,6841226,成品腻子粉,一般型(Y),kg,6841226,1,6841226,1,no
catalog_ready_by_legacy_id,2aa7704374f94eb58c8317bf5b0ef544,盘元,HPB300 Φ10,吨,1,1,2.7410,10498.03,6841227,盘元,HPB300 Φ10,吨,6841227,1,6841227,1,no
